"PNUM","HHNUM","HEALTHSTATUS","RACECAT_R","EDUCCAT","EMPLOYMENT","HHWGT","MARITAL","HISPANIC","adltfscat","snapnowhh","caraccess","rural","inchhavg_r","pctpovguidehh_r","incfamavg_r","placedist_d","placedist_s","placedist_w","avg_dist_S","avg_dist_D","avg_dist_w"
1,100656,"3","1","2","1",6936.3961451,"3","1","2","1",NA,"0",4695,244.425162689805,4695,15.588,11.3580670187119,NA,2.58248793221165,3.535,NA
1,100661,"3","1","3","1",21611.392046,"5","0","2","0",NA,"1",6960,362.34273318872,2060,20.24,15.6589061608845,NA,15.367686067946,19.931,NA
1,100662,"5","1","5","3",38343.86727,"5","0","3","0",NA,"0",4000,251.440544787847,0,2.234,1.5574321637721,NA,1.5574321637721,2.234,NA
1,100663,"2","1","6","1",43364.579363,"1","0","1","0",NA,"0",11340,712.833944473547,11340,1.934,1.46489107987971,NA,NA,NA,NA
1,100664,"1","1","6","1",28810.88144,"1","0","1","0",NA,"0",7560,393.579175704989,7560,3.629,2.6246229613279,NA,NA,NA,NA
1,100666,"3","1","3","2",7841.457375,"5","0","1","0","1","0",1950,154.659616655651,1950,0.411,0.246817009717965,0.326,3.06646151321484,3.84344444444444,NA
1,100668,"3","1","4","5",29208.002025,"2","0","1","0",NA,"1",1080,85.6576338400529,1080,NA,NA,NA,NA,NA,NA
1,100671,"4","2","3","3",34589.323001,"5","0","1","1",NA,"0",453,35.9286186384666,453,0.672,0.474655857918039,0.662,4.70026204373245,6.15066666666667,NA
1,100681,"3","5","3","1",10350.779773,"5","1","4","0",NA,"0",2166.67,136.197171293871,2166.67,1.244,0.818355033235003,1.076,0.818355033235003,1.244,1.076
1,100686,"3","1","4","1",16447.176237,"3","0","1","0",NA,"0",1540,165.44315129812,1540,6.544,5.74211844314609,NA,3.64710165583495,4.2855,NA
1,100689,"2","1","3","5",9139.3647843,"1","0","1","0",NA,"0",20226.09,1604.18426966292,20226.09,2.779,2.25908086312702,NA,NA,NA,NA
1,100690,"4","1","4","5",7698.9735228,"2","0","1","0",NA,"0",1250,134.288272157565,1250,2.838,1.89219615478843,NA,1.89219615478843,2.838,NA
1,100692,"2","1","4","5",9939.3250204,"3","0","1","1",NA,"0",1083.42641497452,85.9293918023412,1083.42641497452,1.035,0.686281104941962,0.81,NA,NA,NA
1,100693,"2","1","4","1",25023.430752,"3","0","2","0",NA,"0",2320,145.835515976951,2320,5.347,4.7080229462311,NA,4.7080229462311,5.347,NA
1,100697,"1","4","5","5",11563.911788,"5","0","2","0",NA,"0",6574.47869683669,413.272626307178,6574.47869683669,NA,NA,NA,NA,NA,NA
1,100700,"3","5","2","5",5217.5038537,"1","1","1","0",NA,"0",1820,114.40544787847,1820,2.749,2.10567576029744,NA,4.64267209740082,5.317,NA
1,100705,"3","1","4","5",6466.7844778,"1","0","2","0",NA,"1",2710,170.350969093766,2710,4.294,3.74019264219731,NA,3.74019264219731,4.294,NA
1,100714,"3","1","3","1",5642.5331119,"3","0","4","1",NA,"0",225,24.1718889883617,225,6.217,4.85937065144256,NA,4.85937065144256,6.217,NA
1,100719,"2","4","5","1",5575.8612735,"2","0","1","0",NA,"0",3120,247.455386649042,3120,0.585,0.444326290270891,0.585,0.444326290270891,0.585,0.585
1,100720,"2","1","3","5",36999.34744,"1","0","1","0",NA,"0",2800,222.07534699273,2800,7.466,6.49639433206736,NA,6.49639433206736,7.466,NA
1,100722,"4","1","3","1",34776.82132,"1","0","4","0",NA,"0",2780,144.72885032538,2780,2.219,1.58720849374167,NA,1.58720849374167,2.219,NA
1,100724,"3","1","4","3",4701.8334677,"3","0","2","1",NA,"0",1323,142.130707251567,1323,NA,NA,NA,NA,NA,NA
1,100726,"4","1","4","5",10415.197522,"3","0","1","0",NA,"0",3240,203.666841278156,3240,1.479,0.893198040645158,1.158,0.893198040645158,1.479,1.158
1,100741,"1","2","4","1",22395.706856,"1","0","2","0",NA,"0",6413.338,284.931714179933,6413.338,2.461,1.820655265079,NA,2.06853909191381,3.06685714285714,NA
1,100742,"3","3","4","2",8251.0135871,"5","0","1","0",NA,"1",2049.67,106.707331887202,0,1.778,1.33894763282407,NA,1.34194961342385,1.78071428571429,NA
1,100753,"2","4","6","1",75889.896025,"1","0","1","0",NA,"0",22000,1382.92299633316,22000,2.485,1.80680737609703,NA,0.895056589914525,1.42566666666667,NA
1,100761,"4","2","2","5",15333.531959,"5","0","1","1",NA,"0",3729,194.134490238612,3729,5.752,5.39359355507543,NA,5.39359355507543,5.752,NA
1,100768,"2","1","4","1",28273.902795,"5","0","2","0",NA,"0",1726.83,185.514413607878,1726.83,1.292,0.88794609762847,1.209,1.7622040918735,2.90566666666667,NA
1,100781,"3","1","4","1",3923.3049667,"1","1","3","0",NA,"0",3436,152.6545723806,3436,1.127,0.998042568770358,1.127,0.941983737701417,1.103,1.103
1,100783,"5","1","1","5",3470.9005583,"1","0","1","0",NA,"1",2209,138.858040859089,2209,11.69,6.27481482912375,NA,4.11670416704927,7.1385,NA
1,100784,"1","2","4","1",3293.2002486,"5","0","3","1",NA,"0",3890.6,202.547505422994,3890.6,0.802,0.593095169737816,0.802,0.593095169737816,0.802,0.802
1,100785,"5","1","3","5",7727.404051,"5","0","4","1",NA,"0",1239,98.2683410442829,1239,2.259,1.75424574413845,NA,1.3568272717479,1.9505,NA
1,100792,"2","1","4","5",8425.7833829,"2","0","1","0","1","0",4900,308.014667365113,2400,0.922,0.761815120990217,0.922,0.907384004530643,1.0775,NA
1,100796,"1","1","4","5",50740.611526,"3","0","1","0",NA,"1",8666.66999999999,687.376338400528,5666.67,15.956,13.6240611162836,NA,13.199992635796,15.9995,NA
1,100798,"3","1","4","1",33129.459261,"1","0","1","0",NA,"1",4779.67,248.833145336225,4779.67,28.689,26.742341413932,NA,30.7237226063844,33.088,NA
1,100799,"2","1","6","1",82348.335373,"1","0","1","0",NA,"1",11578.67,514.417030729359,11578.67,3.012,2.43310203425418,NA,NA,NA,NA
1,100804,"2","3","3","5",21145.185869,"3","0","3","1",NA,"0",1100,118.173679498657,1100,10.205,5.59202679915026,NA,5.59202679915026,10.205,NA
1,100805,"3","1","4","1",2280.7958342,"3","0","2","1",NA,"0",1524,79.3405639913232,1524,3.436,2.84316670112276,NA,2.15265061561302,2.5005,NA
1,100808,"2","2","3","1",11739.526286,"5","0","1","0",NA,"0",2380,188.76404494382,2380,2.712,1.92652767308216,NA,1.92652767308216,2.712,NA
1,100810,"3","1","5","1",17892.359051,"1","0","2","0",NA,"0",6400.33,333.20590021692,6400.33,4.962,3.86779880012567,NA,4.10319771455356,5.70625,NA
1,100813,"2","1","3","5",10384.287321,"5","0","2","0",NA,"0",5325.65956074,277.257764550456,5325.65956074,1.777,1.00421484056389,NA,1.00421484056389,1.777,NA
1,100816,"2","4","4","1",7056.8579667,"3","0","2","0",NA,"0",0,0,0,3.122,2.3471135442758,NA,NA,NA,NA
1,100822,"3","1","1","1",7173.3116258,"5","1","3","0",NA,"0",480,38.0700594844679,480,0.985,0.660918855210066,0.737,0.419495575382299,0.6165,0.4925
1,100827,"3","2","3","3",18787.975594,"5","0","4","0","1","0",0,0,0,NA,NA,NA,NA,NA,NA
1,100831,"2","1","4","1",34083.989533,"1","0","1","0",NA,"0",5388,427.336417713153,5388,4.207,3.89713033653035,NA,NA,NA,NA
1,100832,"4","1","4","5",1561.1098274,"1","0","4","1",NA,"0",2897,150.819956616052,2897,0.654,0.511635232040597,0.675,0.628328636947427,0.856666666666667,NA
1,100835,"1","4","5","1",125480.71742,"3","0","1","0",NA,"0",9099.99999999999,977.618621307072,9099.99999999999,0.632,0.172832583033048,0.316,0.553408520270195,0.98325,NA
1,100840,"3","1","3","1",9696.4658313,"2","0","1","0",NA,"0",2260.13981603967,179.257619249677,2260.13981603967,0.88,0.622621373537338,0.871,NA,NA,NA
1,100841,"3","1","3","5",6712.085662,"3","0","4","0",NA,"0",2390.82392842589,189.622519108464,1559,5.695,4.37508358537823,NA,1.83589785549718,2.3055,NA
1,100843,"4","4","4","3",7466.3590624,"5","0","2","1",NA,"1",6800,302.11032950759,6800,NA,NA,NA,NA,NA,NA
1,100845,"3","1","3","3",4984.7569667,"1","0","1","0",NA,"1",91.1622659521773,5.73047245377751,91.1622659521773,4.57,2.87176869225308,NA,2.87176869225308,4.57,NA
1,100857,"3","1","6","1",9389.808685,"1","0","1","0",NA,"0",4200,186.59755646057,4200,6.074,4.18088469701889,NA,2.17348317862812,3.15233333333333,NA
1,100870,"3","4","6","1",6390.2643852,"5","0","1","0","0","0",2788.84515599969,221.19062704558,2240,NA,NA,NA,NA,NA,NA
1,100875,"5","5","1","5",2847.1154797,"1","1","3","0",NA,"0",3164,108.697394789579,3164,5.078,3.82600360360688,NA,2.63895176099234,3.58728571428571,NA
1,100885,"3","1","4","5",15065.814397,"2","0","1","0",NA,"1",1900,204.118173679499,1900,24.322,12.6334284837148,NA,8.22475742130117,13.9283333333333,NA
1,100888,"3","4","4","5",40586.785294,"5","0","1","0",NA,"0",7835,407.895878524946,7835,1.552,0.841688504304888,1.117,1.82792433080926,2.7415,NA
1,100889,"3","1","4","1",3497.5800834,"1","0","4","0",NA,"1",2638.6224483892,117.228690783674,2638.6224483892,14.963,13.3896753077332,NA,6.87647286986539,7.699,NA
1,100900,"3","2","4","1",5461.3996447,"1","0","4","1",NA,"0",3910,173.713439466864,3910,0.951,0.798914020068519,0.93,2.94667761080294,3.036,NA
1,100901,"3","1","4","1",5728.3847883,"3","0","1","1",NA,"1",1815.33,70.3389086212463,1815.33,7.632,4.98268511337118,NA,4.98268511337118,7.632,NA
1,100903,"3","1","4","1",3723.1499829,"3","0","3","1",NA,"1",1402,62.2880414661236,1052,NA,NA,NA,NA,NA,NA
1,100905,"2","1","3","5",2784.3057582,"5","0","1","1",NA,"1",2740.65686602,217.368687324785,2740.65686602,5.008,3.75537696354632,NA,3.75537696354632,5.008,NA
1,100908,"5","5","1","5",28258.151473,"3","1","3","1",NA,"0",700,75.2014324082363,700,3.773,2.42747220725816,NA,2.42747220725816,3.773,NA
1,100917,"5","6","3","1",17457.180321,"5","0","1","0",NA,"1",2760.38639816029,143.707751748041,2760.38639816029,0.442,0.29920727391057,0.442,NA,NA,NA
1,100920,"4","1","3","1",3502.4886876,"5","0","3","1",NA,"1",4200,333.113020489094,4200,18.416,15.0592439311493,NA,8.62501841301783,10.584,NA
1,100925,"1","1","4","1",6317.7715448,"1","1","2","1",NA,"0",4480,233.232104121475,4480,NA,NA,NA,NA,NA,NA
1,100927,"3","2","3","3",12823.821574,"5","0","4","1",NA,"0",55,5.90868397493286,55,2.077,1.53298097207422,NA,1.53298097207422,2.077,NA
1,100928,"2","1","6","1",34351.299135,"1","0","1","0",NA,"0",25650,2034.36880370126,25520.19,NA,NA,NA,NA,NA,NA
1,100929,"1","5","1","1",25165.882576,"1","1","1","1",NA,"0",2016,104.954446854664,2016,NA,NA,NA,NA,NA,NA
1,100933,"4","1","4","1",45195.66547,"5","0","1","0",NA,"0",1950,209.489704565801,1950,0.226,0.199169325066639,0.226,0.616640137750602,0.68,NA
1,100934,"2","1","3","5",9813.4267476,"1","0","1","0",NA,"1",4024,319.153998678123,4024,5.595,4.46331004195785,NA,4.46331004195785,5.595,NA
1,100939,"2","2","3","5",33803.377137,"3","0","4","1",NA,"0",929,99.8030438675022,929,NA,NA,NA,NA,NA,NA
1,100948,"3","1","5","5",8019.3877316,"1","0","1","0",NA,"0",3229,256.100462656973,3229,1.978,1.37882350113972,NA,2.41725143268012,3.17766666666667,NA
1,100953,"3","1","5","5",12939.896418,"3","1","1","0",NA,"0",698,74.9865711727842,698,1.85,1.0981300476426,NA,1.34464074489383,2.26614285714286,NA
1,100958,"3","1","3","1",29811.152246,"1","0","1","0",NA,"1",4800,380.700594844679,4800,4.507,3.42398770800531,NA,2.60548277909534,3.5455,NA
1,100974,"5","1","3","5",13020.7655,"3","0","3","1",NA,"0",166.216755653959,13.1830870313781,166.216755653959,1.404,1.04180921663023,NA,1.04180921663023,1.404,NA
1,100981,"3","2","4","3",47745.665498,"3","0","4","1",NA,"0",0,0,0,4.972,4.16166792346169,NA,NA,NA,NA
1,100984,"5","1","4","5",52289.447458,"3","0","4","1","0","1",853,91.6383169203223,853,0.224,0.186246755876544,0.224,0.186246755876544,0.224,0.224
1,100985,"3","2","6","1",54294.481146,"1","0","1","0",NA,"1",7420.85351813397,386.33510723474,7420.85351813397,2.22,1.58600726310397,NA,1.58600726310397,2.22,NA
1,100992,"3","1","3","5",10618.01913,"1","0","2","0",NA,"0",2050.17,162.604362194316,2050.17,1.905,1.2212221640372,NA,NA,NA,NA
1,101000,"2","1","4","5",27163.945731,"5","0","4","0",NA,"0",1478.1634661009,158.800014263302,1478.1634661009,NA,NA,NA,NA,NA,NA
1,101011,"3","1","4","5",37322.529925,"1","0","1","1",NA,"0",2574.55,161.836563645888,2574.55,0.885,0.670746539013478,0.885,NA,NA,NA
1,101013,"3","1","5","1",4853.5496337,"5","0","1","0",NA,"0",1700,182.632050134288,1700,11.046,10.5724460854495,NA,110.495125018014,NA,NA
1,101014,"4","3","3","5",9152.300152,"4","1","2","0","0","0",854,91.7457475380484,854,0.802,0.582833558067651,0.802,0.541588286883419,0.735333333333333,0.735333333333333
1,101018,"2","1","5","5",64217.060844,"1","0","1","0",NA,"0",13150,684.598698481561,13150,1.929,1.56780871663846,NA,1.22628486265951,1.775,NA
1,101019,"3","1","4","1",21584.951163,"2","0","4","0",NA,"0",840,90.2417188898836,840,NA,NA,NA,NA,NA,NA
1,101020,"2","1","4","5",64586.672641,"3","0","1","0",NA,"0",11178.2795542263,581.94947787729,11178.2795542263,2.085,1.53693638637758,NA,3.1979285935035,4.313,NA
1,101024,"3","2","3","3",7514.053149,"5","0","4","1",NA,"0",583.416409808,46.2722863033444,583.416409808,1.197,0.862804540850583,0.989,0.834095627653757,1.2095,0.9505
1,101031,"3","2","4","5",4235.3350181,"5","0","1","0","1","0",2261,179.325842696629,2261,0.378,0.277309226268209,0.378,0.212366252869404,0.296666666666667,0.296666666666667
1,101036,"3","1","4","5",1818.4230891,"3","0","3","1",NA,"1",2182,173.060145406477,2182,3.659,3.32444914117195,NA,3.32444914117195,3.659,NA
1,101046,"2","2","4","5",59178.256115,"1","0","2","0",NA,"0",4593.332,239.132251626898,4593.332,2.117,1.45388678585607,NA,2.05392312273597,2.6502,NA
1,101050,"3","2","5","3",46016.842668,"2","0","4","1",NA,"0",0,0,0,NA,NA,NA,NA,NA,NA
1,101056,"2","2","4","1",27963.304305,"4","0","1","0",NA,"0",800,85.9444941808415,800,1.23,0.947536369337301,1.23,1.03466298344585,1.58,NA
1,101057,"4","1","3","1",11237.857569,"5","0","4","0",NA,"1",1120,49.7593483894854,1120,4.826,4.31422682701456,NA,4.31422682701456,4.826,NA
1,101061,"2","1","5","1",58414.872916,"5","0","1","0",NA,"0",7266,576.285525446133,7266,1.716,1.00990478803708,NA,1.00990478803708,1.716,NA
1,101062,"3","1","2","1",2341.6378377,"5","1","3","0","1","0",2162.062,96.0560681229174,2162.062,7.562,4.54668171279296,NA,2.15586536176858,3.45833333333333,NA
1,101063,"4","1","4","5",72499.106359,"4","0","3","1",NA,"0",1300,81.7181770560503,1300,1.698,1.39956861407689,NA,NA,NA,NA
1,101078,"3","1","4","5",4931.8481243,"3","0","1","0",NA,"0",2480.83584579567,196.76160045967,2480.83584579567,2.315,1.65782416045806,NA,1.74594243212733,2.354,NA
1,101081,"4","1","3","1",2461.3762986,"5","0","3","1",NA,"0",766.477502732779,60.7913419219653,766.477502732779,3.859,2.9773230952011,NA,2.9773230952011,3.859,NA
1,101083,"3","5","1","1",66112.17225,"1","1","4","0",NA,"0",2240,116.616052060738,2240,0.834,0.563163549589403,0.834,0.563163549589403,0.834,0.834
1,101088,"3","2","5","5",2466.3025273,"1","0","1","1",NA,"0",430.197710306106,19.1128194138218,430.197710306106,1.127,0.682523386872661,0.844,2.69201844981442,3.991,NA
1,101090,"3","1","5","5",58336.783831,"2","0","1","0",NA,"0",1951.4007182006,209.640184587351,1951.4007182006,13.266,6.79013419193553,NA,10.3166600056041,14.6938,NA
1,101094,"2","1","5","1",5388.2212997,"1","0","1","1",NA,"0",3578.17,186.282169197397,3578.17,1.038,0.527984282308666,0.828,2.5771682788657,3.75383333333333,NA
1,101095,"1","2","4","1",24313.647269,"5","0","2","1",NA,"0",1680,133.245208195638,1680,0.646,0.580110077292928,0.646,0.580110077292928,0.646,0.646
1,101104,"2","1","3","5",30990.022866,"1","0","1","0",NA,"1",2503.2,198.5353602115,2503.2,9.265,7.66478714998777,NA,7.66478714998777,9.265,NA
1,101105,"4","1","4","1",27974.553497,"3","0","3","0",NA,"1",1600,171.888988361683,1600,5.366,2.42264434016469,NA,11.15057801082,12.6897142857143,NA
1,101109,"3","1","4","1",32867.883291,"1","0","1","0",NA,"1",6966.97293732027,552.568904480127,6966.97293732027,7.652,6.08784685014436,NA,6.08784685014436,7.652,NA
1,101112,"4","1","4","1",13384.24729,"4","0","4","1",NA,"0",1562.162,81.327305856833,1562.162,5.77,4.17697132801444,NA,4.17697132801444,5.77,NA
1,101113,"4","1","4","1",100957.36201,"3","0","1","0",NA,"0",2800,300.805729632945,2800,4.316,3.40085022243796,NA,3.40085022243796,4.316,NA
1,101115,"3","1","3","5",28704.921257,"2","0","1","1","0","0",250.638512029,26.926250173214,250.638512029,1.554,1.00147456664948,NA,1.00147456664948,1.554,NA
1,101125,"1","1","4","5",8645.5281222,"2","0","1","0",NA,"0",2089.67342649297,165.73748260354,2089.67342649297,8.649,5.62855701661153,NA,5.55655972577411,7.836,NA
1,101129,"3","4","5","1",2685.4815715,"5","0","2","0","1","0",1680,180.483437779767,1680,NA,NA,NA,NA,NA,NA
1,101130,"1","1","2","1",7195.5427418,"1","0","1","0",NA,"1",3500,135.615111398127,3500,25.065,20.0333514238545,NA,NA,NA,NA
1,101134,"3","1","5","1",37968.391909,"5","0","1","0","1","0",2000,214.861235452104,2000,0.281,0.205491066272648,0.281,0.35338178345828,0.45275,0.45275
1,101137,"2","1","4","1",18929.449214,"5","0","1","0",NA,"0",1540,165.44315129812,1540,4.045,2.65218021886969,NA,2.65218021886969,4.045,NA
1,101141,"1","2","4","1",4646.9295803,"5","0","2","0",NA,"0",2639,117.245464642725,2639,2.513,2.06918108376637,NA,2.06918108376637,2.513,NA
1,101148,"4","1","3","5",2035.387451,"3","0","3","1",NA,"0",1502.9,66.7708256201407,1502.9,4.421,2.5286792979068,NA,2.61478528804737,4.45633333333333,NA
1,101151,"3","2","4","1",2071.1749524,"4","0","3","1",NA,"0",1805,69.9386503067485,1805,1.66,1.02753335638454,NA,1.24543924853732,1.5595,NA
1,101152,"4","5","1","5",8439.9370147,"1","1","3","0",NA,"0",0,0,0,0.703,0.547663080041483,0.703,0.966740208260282,1.48625,NA
1,101154,"3","1","5","1",8831.251199,"5","1","2","1",NA,"0",5500,286.334056399132,5500,1.164,0.941685461172028,1.109,1.0436625743434,1.3585,NA
1,101175,"3","1","4","1",7136.0931387,"1","0","1","0",NA,"0",3778,237.485594552122,3778,5.448,3.342839165044,NA,3.31461173745077,4.442,NA
1,101176,"3","3","1","1",7865.1952303,"1","1","1","1",NA,"0",2371.662,188.102736285525,2371.662,7.857,5.86543995528476,NA,3.04532652930741,4.061,NA
1,101180,"3","5","4","1",31912.314768,"1","1","4","0",NA,"0",3943.338,205.293084598699,3943.338,2.495,2.05453050139245,NA,2.05453050139245,2.495,NA
1,101187,"2","1","1","1",12472.939508,"5","1","3","0",NA,"0",3055.3094959363,104.963395222547,3055.3094959363,4.645,3.56506720755226,NA,3.56506720755226,4.645,NA
1,101193,"2","2","4","5",81297.620283,"5","0","4","1","0","0",698,74.9865711727842,698,0.833,0.47625797817675,0.549,NA,NA,NA
1,101195,"3","1","3","5",3006.6811052,"3","0","3","1",NA,"1",878,69.636483807006,878,NA,NA,NA,NA,NA,NA
1,101196,"2","6","3","1",10866.060277,"1","0","4","0",NA,"0",2800,145.770065075922,2800,0.653,0.586900071905129,0.653,0.978909460122597,1.18842857142857,NA
1,101203,"3","1","2","5",2493.539132,"3","1","3","1",NA,"0",3412.262,117.22629258517,1895.6,10.963,6.42827234628838,NA,NA,NA,NA
1,101204,"1","1","3","1",57997.255914,"3","0","1","0",NA,"1",5450,585.496866606983,5450,7.603,5.39042893154594,NA,5.39042893154594,7.603,NA
1,101210,"1","2","1","1",11576.663467,"4","0","4","0",NA,"1",1822,144.507600793126,1822,32.385,30.2233295742023,NA,NA,NA,NA
1,101218,"1","1","3","3",6745.9455013,"3","0","1","1",NA,"0",2620,136.399132321041,2620,0.278,0.27819005035055,0.278,1.62184742113176,1.731,NA
1,101219,"3","5","2","5",2549.1575896,"1","1","3","1",NA,"0",112,4.97593483894854,112,1.654,1.17310063405957,NA,1.17310063405957,1.654,NA
1,101223,"1","1","3","1",3104.6654379,"3","0","2","1",NA,"0",769.503458251709,61.0313383940549,769.503458251709,2.763,1.65313986453883,NA,3.15063741666677,4.042,NA
1,101227,"4","1","3","1",10638.761173,"4","1","1","0",NA,"0",7586.67,476.899109481404,3360,0.958,0.632264184746014,0.868,NA,NA,NA
1,101228,"3","1","3","5",5011.7910276,"1","0","2","1",NA,"1",2516.662,111.810233246946,2516.662,21.325,18.8229280014512,NA,6.39511170561312,8.0905,NA
1,101236,"2","1","3","5",12430.712481,"1","0","1","0",NA,"0",5339,423.45009914078,5339,2.739,1.8839899375929,NA,2.96878549514391,4.05266666666667,NA
1,101242,"4","1","1","5",12890.36236,"1","1","3","0",NA,"0",1820,114.40544787847,1820,7.339,4.81686595765303,NA,4.81686595765303,7.339,NA
1,101244,"4","2","3","1",11015.118861,"1","0","2","0",NA,"1",6546.324,167.818602862636,6546.324,10.087,8.14781342017515,NA,NA,NA,NA
1,101253,"1","1","5","5",4959.7413537,"1","0","1","0",NA,"0",4000,102.542191839351,4000,5.891,4.87623780351468,NA,NA,NA,NA
1,101254,"3","1","3","5",18919.004325,"2","0","4","0",NA,"0",1988,213.572068039391,1988,NA,NA,NA,NA,NA,NA
1,101261,"4","1","5","3",24684.579072,"5","0","2","0",NA,"0",1980.04848555319,212.717831930512,1980.04848555319,4.074,2.60945519121339,NA,95.1801541963797,107.7265,NA
1,101267,"3","1","3","1",15130.597129,"5","0","4","0",NA,"0",1960,210.564010743062,1960,2.082,1.31690201975096,NA,0.658136114018336,0.85875,NA
1,101268,"2","1","5","5",60053.730534,"1","1","1","0",NA,"1",9839.99999999999,512.277657266811,9839.99999999999,4.302,3.64483491327083,NA,5.60544871787985,6.0685,NA
1,101269,"3","3","4","3",14592.32329,"5","0","1","1",NA,"0",1931.02888320014,100.53078784556,1931.02888320014,0.59,0.4181343387414,0.59,0.823149449553305,1.0875,NA
1,101271,"4","2","2","1",34724.266506,"5","0","4","0",NA,"0",430,46.1951656222023,430,1.064,0.77210706730219,1.064,0.530876472210003,0.677,0.677
1,101291,"3","1","4","1",18324.711186,"1","1","2","0",NA,"0",6020,313.405639913232,6020,4.095,3.19230347878535,NA,1.46390688139295,2.21633333333333,NA
1,101292,"2","5","5","1",67998.659557,"5","1","1","0",NA,"0",4000,429.722470904208,4000,1.496,1.03699164416076,NA,1.03699164416076,1.496,NA
1,101301,"2","1","3","5",13360.477217,"1","1","2","0",NA,"0",9800,510.195227765727,9800,7.442,4.95762512962251,NA,3.726664241785,5.693,NA
